campaign_name,start_date,end_date,channel,impressions,clicks,spend,conversions,active
Winter,2023-10-01,2023-10-27,TikTok,26425,1019,982.44,104.0,Yes
BlackFriday,2023-06-07,2023-06-22,Email,25578,487,620.2,36.0,Yes
Winter,2023-09-25,2023-10-10,Instagram,8906,377,289.39,41.0,No
BlackFriday,2023-06-26,2023-07-02,TikTok,62413,2314,1532.41,273.0,Yes
Launch,2023-12-19,2024-01-11,Facebook,55028,1926,3395.85,300.0,No
Launch,2023-09-02,2023-09-06,TikTok,8287,187,265.76,32.0,No
Summer,2023-05-30,2023-06-22,Email,34660,1478,1461.35,126.0,No
Summer,2023-10-08,2023-10-16,TikTok,76758,2307,1817.0,344.0,Yes
Summer,2023-10-15,2023-10-21,Facebook,61504,789,1051.93,85.0,Yes
Launch,2023-11-27,2023-12-18,TikTok,60720,1367,1880.83,143.0,Yes
Summer,2023-11-17,2023-12-12,Facebook,84300,3711,6594.85,401.0,Yes
BlackFriday,2023-11-10,2023-11-12,Facebook,18674,920,576.28,93.0,No
Launch,2023-05-26,2023-05-29,Email,84560,2969,3070.36,520.0,No
Winter,2023-05-18,2023-05-31,Email,24874,495,752.69,32.0,Yes
Winter,2023-04-04,2023-04-09,Email,44642,737,671.54,111.0,Yes
BlackFriday,2023-08-22,2023-08-23,Facebook,98820,1727,3007.59,150.0,No
BlackFriday,2023-11-15,2023-11-25,Instagram,66160,713,1147.79,37.0,Yes
Summer,2023-02-22,2023-03-20,Facebook,26931,712,506.1,0.0,No
Summer,2023-08-13,2023-08-29,Email,95377,4520,4202.29,240.0,Yes
Winter,2023-04-22,2023-05-17,Email,47542,2145,3479.24,397.0,Yes
Winter,2023-09-13,2023-09-26,Email,43520,1489,2612.89,90.0,Yes
Winter,2023-01-17,2023-02-04,Email,65772,1307,2034.35,240.0,Yes
Summer,2023-08-29,2023-09-11,Instagram,82121,1916,1838.21,184.0,No
Launch,2023-05-09,2023-06-07,Facebook,26559,985,884.16,176.0,Yes
Launch,2023-03-04,2023-03-21,Email,34742,447,690.3,69.0,Yes
Winter,2023-07-17,2023-08-01,Facebook,70669,1287,1015.84,141.0,No
Winter,2023-01-18,2023-02-08,Google_Ads,81199,2050,1310.1,125.0,No
BlackFriday,2023-02-18,2023-03-07,Instagram,22754,1121,1455.43,179.0,No
Winter,2023-08-31,2023-09-12,Instagram,4972,205,355.15,29.0,Yes
BlackFriday,2023-06-15,2023-07-11,Google_Ads,71831,2825,1842.1,142.0,Yes
Summer,2023-10-09,2023-10-29,Facebook,42873,627,1058.27,32.0,No
BlackFriday,2023-11-23,2023-12-12,Facebook,95661,3945,6774.98,675.0,No
Winter,2023-01-27,2023-02-19,Google_Ads,10903,451,551.76,40.0,Yes
BlackFriday,2023-02-27,2023-03-26,Instagram,4020,136,79.69,19.0,No
BlackFriday,2023-01-08,2023-02-01,Facebook,42755,2121,1615.96,250.0,No
Summer,2023-03-03,2023-03-16,Facebook,86956,2000,3122.28,359.0,No
Summer,2023-01-22,2023-02-16,Email,87988,4192,6571.66,786.0,Yes
Summer,2023-12-19,2023-12-28,Google_Ads,46648,2173,4014.69,433.0,Yes
Summer,2023-02-15,2023-03-04,TikTok,10516,109,149.77,7.0,Yes
Summer,2023-12-18,2024-01-17,TikTok,3396,95,65.19,17.0,Yes
Launch,2023-07-02,2023-07-08,Google_Ads,20129,284,449.2,39.0,No
Summer,2023-02-24,2023-03-13,Email,2591,82,63.61,10.0,Yes
Summer,2023-10-13,2023-11-10,Facebook,12303,604,599.52,31.0,Yes
Winter,2023-07-13,2023-07-18,Instagram,72719,1279,687.01,78.0,Yes
BlackFriday,2023-01-21,2023-02-16,Instagram,93108,3099,2706.14,474.0,Yes
Winter,2023-10-18,2023-10-25,Email,8314,255,234.46,43.0,No
Winter,2023-08-28,2023-08-31,Instagram,20623,267,188.12,18.0,Yes
Launch,2023-10-11,2023-10-31,TikTok,68675,2350,3741.24,275.0,No
Summer,2023-08-19,2023-08-31,Google_Ads,97826,3000,5159.16,523.0,No
BlackFriday,2023-07-07,2023-08-03,Instagram,66082,2617,2319.23,249.0,Yes
Summer,2023-09-17,2023-09-27,Facebook,84624,2981,4953.32,358.0,No
Winter,2023-01-10,2023-01-14,TikTok,34130,1091,1176.46,99.0,No
Summer,2023-11-14,2023-12-04,Instagram,52756,1983,2498.64,237.0,Yes
Winter,2023-12-04,2024-01-02,Facebook,98624,1554,2772.34,284.0,No
BlackFriday,2023-04-08,2023-04-22,Google_Ads,27292,922,1498.19,109.0,Yes
Launch,2023-10-10,2023-10-23,Instagram,87206,1472,2513.7,196.0,No
Summer,2023-07-29,2023-08-11,Email,70274,3304,2330.2,365.0,Yes
Winter,2023-10-20,2023-10-31,TikTok,64620,1830,1705.23,211.0,No
Summer,2023-09-08,2023-09-24,Email,49874,682,1082.36,98.0,Yes
BlackFriday,2023-04-17,2023-04-18,TikTok,69344,2645,2576.22,286.0,Yes
Winter,2023-02-10,2023-02-17,Facebook,50138,1249,2221.12,107.0,No
BlackFriday,2023-07-04,2023-07-18,other,55302,1799,1009.96,339.0,Yes
Launch,2023-08-01,2023-08-26,Instagram,48638,1363,783.03,0.0,No
BlackFriday,2023-01-30,2023-02-20,Instagram,79249,2922,4193.88,151.0,Yes
Launch,2023-01-21,2023-02-15,Facebook,3719,123,73.14,6.0,No
Launch,2023-02-09,2023-02-14,other,23890,741,731.3,145.0,Yes
Launch,2023-02-19,2023-03-06,Facebook,78236,1563,2358.78,130.0,No
Launch,2023-07-17,2023-08-14,Facebook,37509,378,380.23,64.0,Yes
BlackFriday,2023-05-08,2023-05-27,Google_Ads,43534,738,567.82,43.0,Yes
Launch,2023-10-13,2023-11-08,TikTok,93241,1369,1262.25,257.0,Yes
Launch,2023-02-24,2023-03-21,Google_Ads,19787,553,656.06,100.0,Yes
Summer,2023-12-12,2024-01-05,Google_Ads,49845,1719,2085.28,0.0,Yes
Winter,2023-02-23,2023-02-28,Email,58932,1091,1826.88,56.0,Yes
BlackFriday,2023-07-25,2023-08-15,Facebook,93124,4429,7198.14,0.0,No
BlackFriday,2023-10-01,2023-10-27,TikTok,92659,951,1127.15,105.0,No
BlackFriday,2023-06-16,2023-06-29,TikTok,76713,2685,1802.59,254.0,No
Winter,2023-11-21,2023-11-29,Instagram,88263,2201,1943.55,0.0,No
Summer,2023-11-08,2023-11-13,Email,96756,1162,2024.16,160.0,Yes
Winter,2023-07-12,2023-07-13,Instagram,61461,2157,2301.5,0.0,No
Winter,2023-01-18,2023-02-16,Google_Ads,35832,1135,1915.77,226.0,No
BlackFriday,2023-09-23,2023-10-08,Instagram,32966,1568,1730.23,191.0,No
Winter,2023-01-04,2023-01-13,TikTok,73545,1384,1574.2,226.0,Yes
Summer,2023-12-20,2024-01-02,Google_Ads,38311,1329,2097.98,75.0,Yes
Winter,2023-09-19,2023-10-04,Email,32575,1289,1703.13,124.0,Yes
Winter,2023-08-24,2023-09-08,Instagram,2007,73,63.97,12.0,No
Winter,2023-07-07,2023-07-19,Facebook,71981,2153,1401.27,318.0,Yes
Launch,2023-07-24,2023-07-31,Facebook,48517,1119,1594.65,0.0,No
Winter,2023-02-09,2023-02-24,Facebook,30257,1379,2470.06,0.0,Yes
Winter,2023-03-30,2023-04-04,Facebook,88272,1180,1202.77,235.0,Yes
Launch,2023-12-26,2024-01-09,Facebook,43207,1827,2705.2,364.0,Yes
Launch,2023-10-23,2023-10-31,TikTok,62246,2657,3788.43,257.0,No
Launch,2023-06-21,2023-06-26,Facebook,2435,74,135.21,9.0,No
Launch,2023-08-02,2023-08-31,TikTok,99875,2750,2329.35,0.0,Yes
Winter,2023-04-27,2023-05-18,other,92357,4604,5093.69,594.0,Yes
BlackFriday,2023-01-06,2023-02-05,Email,27660,530,1054.65,103.0,No
Launch,2023-10-04,2023-10-14,TikTok,83197,3063,4125.74,250.0,No
Summer,2023-07-21,2023-07-23,Facebook,73595,1336,1238.34,204.0,No
Winter,2023-10-22,2023-11-03,Email,84807,3066,3911.65,226.0,No
Summer,2023-05-29,2023-06-13,Instagram,46539,1988,3523.28,334.0,Yes
BlackFriday,2023-10-20,2023-11-02,Facebook,51192,2378,2223.59,235.0,No
BlackFriday,2023-09-14,2023-10-05,Email,64888,1572,1411.36,243.0,Yes
Summer,2023-03-11,2023-04-08,Instagram,74609,793,598.43,53.0,Yes
Launch,2023-07-22,2023-08-05,other,10077,131,84.29,21.0,No
Summer,2023-11-12,2023-11-15,Facebook,21953,1019,1150.15,126.0,Yes
Summer,2023-08-09,2023-08-19,Facebook,68889,1859,1408.88,255.0,No
Launch,2023-02-15,2023-02-27,Instagram,24821,462,610.3,0.0,Yes
Summer,2023-07-07,2023-08-03,Facebook,38567,1306,975.45,215.0,Yes
Summer,2023-11-01,2023-11-18,TikTok,25860,873,520.15,52.0,Yes
Winter,2023-03-28,2023-04-15,Instagram,22195,552,538.8,0.0,Yes
Summer,2023-08-15,2023-08-31,Email,78475,1830,1519.78,138.0,Yes
Launch,2023-11-14,2023-12-12,Facebook,22427,666,1084.02,88.0,Yes
BlackFriday,2023-12-22,2024-01-07,Facebook,88046,3651,5896.92,0.0,Yes
BlackFriday,2023-04-18,2023-04-30,Google_Ads,45064,1376,2464.42,258.0,No
Winter,2023-10-07,2023-10-18,Facebook,8813,177,273.0,14.0,Yes
Launch,2023-09-05,2023-09-12,Instagram,32598,1613,832.03,318.0,Yes
Launch,2023-10-26,2023-11-25,TikTok,28082,1146,2035.79,190.0,No
BlackFriday,2023-05-11,2023-05-28,Email,30241,819,834.39,121.0,Yes
Launch,2023-12-05,2023-12-09,Google_Ads,12745,297,505.81,16.0,Yes
Launch,2023-12-04,2023-12-09,TikTok,27029,1205,892.77,173.0,Yes
Winter,2023-05-30,2023-06-23,Google_Ads,14025,653,852.83,93.0,No
Winter,2023-04-29,2023-05-22,Instagram,15288,678,534.22,124.0,No
Summer,2023-06-11,2023-06-20,TikTok,7540,312,283.09,0.0,Yes
Launch,2023-02-15,2023-02-17,TikTok,98768,2612,2544.93,250.0,Yes
Winter,2023-08-23,2023-08-24,Google_Ads,82958,3728,6589.08,553.0,Yes
BlackFriday,2023-01-21,2023-02-07,Facebook,69878,2481,3013.13,213.0,Yes
Winter,2023-06-20,2023-06-27,Instagram,42846,1857,2794.1,170.0,No
Winter,2023-01-10,2023-01-31,Google_Ads,76932,2306,2544.81,399.0,No
Launch,2023-11-17,2023-12-04,TikTok,18482,580,549.27,79.0,Yes
Summer,2023-05-12,2023-05-13,Instagram,51975,2149,1573.68,210.0,No
Summer,2023-01-16,2023-01-31,TikTok,61545,1647,1745.0,262.0,Yes
Summer,2023-04-26,2023-05-09,Google_Ads,79797,2394,1947.65,0.0,No
Launch,2023-12-03,2023-12-14,TikTok,53307,2207,3406.93,354.0,No
Launch,2023-09-24,2023-10-20,Instagram,4093,138,264.45,8.0,No
Winter,2023-11-17,2023-12-07,TikTok,78258,1412,2814.49,253.0,No
BlackFriday,2023-10-21,2023-11-05,TikTok,23042,774,909.77,0.0,Yes
Launch,2023-11-06,2023-11-18,Facebook,53930,1418,1246.13,164.0,Yes
Winter,2023-04-16,2023-05-06,Instagram,45413,1307,1521.67,185.0,Yes
BlackFriday,2023-12-17,2023-12-28,Email,94623,1053,1864.76,151.0,No
Winter,2023-06-08,2023-06-18,Instagram,98883,1819,1471.59,126.0,Yes
Winter,2023-03-11,2023-03-23,Google_Ads,34756,738,1422.97,120.0,No
BlackFriday,2023-03-16,2023-03-18,other,54268,2090,2116.75,191.0,Yes
BlackFriday,2023-03-22,2023-04-17,TikTok,40214,420,831.06,78.0,Yes
Launch,2023-03-02,2023-03-19,Google_Ads,82871,2183,3837.52,376.0,Yes
Winter,2023-03-16,2023-04-04,TikTok,29602,1390,2380.87,141.0,No
Launch,2023-07-31,2023-08-04,Instagram,54331,786,767.81,134.0,Yes
Winter,2023-11-23,2023-12-22,Instagram,49901,1529,784.63,158.0,Yes
Winter,2023-04-07,2023-04-22,Facebook,64416,2670,2865.44,173.0,No
Winter,2023-11-10,2023-12-05,Instagram,33196,1583,1508.15,0.0,No
Launch,2023-11-10,2023-11-26,TikTok,6626,264,146.81,39.0,Yes
Launch,2023-02-10,2023-03-07,Email,13857,596,658.31,0.0,Yes
Launch,2023-09-15,2023-10-02,Instagram,20982,584,847.87,57.0,Yes
BlackFriday,2023-11-29,2023-12-01,Email,77961,3292,4713.42,649.0,Yes
Launch,2023-09-09,2023-10-01,other,2980,30,20.43,0.0,Yes
Winter,2023-01-08,2023-01-26,Google_Ads,27431,760,593.1,93.0,Yes
Winter,2023-04-24,2023-05-18,Instagram,85976,2762,3225.77,336.0,No
BlackFriday,2023-08-13,2023-09-01,Facebook,27385,1087,1869.2,83.0,Yes
Winter,2023-06-16,2023-07-03,Email,39158,511,331.56,36.0,No
Summer,2023-07-14,2023-07-19,TikTok,19639,846,1220.57,0.0,Yes
BlackFriday,2023-10-20,2023-11-19,Email,86530,1613,1327.07,0.0,Yes
Summer,2023-12-27,2024-01-23,Facebook,22563,956,1377.79,156.0,Yes
Winter,2023-08-20,2023-09-02,Google_Ads,40341,1672,3152.55,273.0,Yes
Winter,2023-05-06,2023-05-17,other,6776,239,477.11,0.0,Yes
Launch,2023-01-21,2023-02-12,Instagram,37444,933,511.92,170.0,Yes
Launch,2023-11-19,2023-12-12,Facebook,69916,1458,1244.23,130.0,No
Winter,2023-08-14,2023-08-29,Facebook,9711,187,180.54,15.0,Yes
Winter,2023-05-27,2023-06-20,Google_Ads,75318,1713,1882.05,0.0,Yes
Winter,2023-11-10,2023-12-04,TikTok,83970,3874,3344.76,347.0,No
Winter,2023-03-14,2023-04-04,Email,86553,1134,913.13,0.0,Yes
Launch,2023-02-16,2023-02-25,Instagram,31707,1368,2642.74,198.0,Yes
Launch,2023-10-27,2023-11-01,TikTok,40110,960,1802.67,173.0,No
Winter,2023-03-11,2023-03-16,Google_Ads,62788,1937,1105.04,0.0,No
BlackFriday,2023-01-13,2023-02-07,Facebook,83879,3504,3532.8,656.0,No
Summer,2023-12-31,2024-01-30,Instagram,39827,1807,2001.66,0.0,Yes
Summer,2023-02-16,2023-02-23,Google_Ads,6655,158,135.65,19.0,Yes
Summer,2023-12-31,2024-01-03,Email,45859,1305,1883.52,151.0,No
BlackFriday,2023-12-28,2024-01-10,Google_Ads,53098,559,992.65,63.0,No
Winter,2023-09-26,2023-10-05,TikTok,16251,354,570.4,67.0,Yes
Winter,2023-09-19,2023-10-02,Facebook,1526,43,56.5,7.0,Yes
Summer,2023-10-09,2023-10-17,Email,69760,1844,2729.82,0.0,No
BlackFriday,2023-06-21,2023-06-23,Email,48837,1898,1729.05,115.0,No
Launch,2023-03-18,2023-03-20,Instagram,12536,318,441.89,56.0,Yes
BlackFriday,2023-06-07,2023-06-08,Facebook,80083,2177,1523.94,142.0,No
Winter,2023-08-17,2023-08-22,Email,52027,2061,1780.33,136.0,No
Winter,2023-09-12,2023-10-01,Instagram,66455,2763,2336.34,365.0,Yes
BlackFriday,2023-01-03,2023-01-10,Instagram,75744,1656,1546.48,324.0,Yes
Summer,2023-04-22,2023-05-06,Google_Ads,6109,193,203.43,22.0,Yes
Launch,2023-07-29,2023-08-24,Email,50268,1196,1788.75,156.0,Yes
Summer,2023-01-04,2023-01-31,Google_Ads,55615,1477,1000.46,288.0,Yes
Launch,2023-11-14,2023-12-13,Facebook,83503,3281,6335.34,289.0,No
Winter,2023-01-17,2023-02-05,Instagram,27589,918,481.94,93.0,Yes
BlackFriday,2023-02-25,2023-03-27,Email,30009,554,938.19,33.0,Yes
Summer,2023-12-11,2023-12-18,Instagram,84309,1891,1165.28,311.0,No
Summer,2023-12-25,2023-12-26,TikTok,63046,1051,970.57,0.0,Yes
Winter,2023-04-01,2023-04-04,Email,27143,536,738.58,98.0,Yes
Summer,2023-06-03,2023-07-01,other,22804,534,1015.12,38.0,Yes
BlackFriday,2023-02-04,2023-02-06,TikTok,42688,1706,1188.38,263.0,Yes
Summer,2023-02-03,2023-02-12,Google_Ads,65288,2146,3639.81,160.0,Yes
Launch,2023-12-22,2024-01-15,Facebook,52195,2581,3257.02,420.0,No
Launch,2023-07-31,2023-08-16,Instagram,21581,573,931.41,0.0,Yes
Winter,2023-10-20,2023-10-23,Email,31087,1394,1772.8,74.0,No
Summer,2023-02-14,2023-02-22,other,50930,1892,3377.7,264.0,No
BlackFriday,2023-12-28,2024-01-12,Instagram,33981,899,1079.09,138.0,Yes
Summer,2023-06-12,2023-07-12,Google_Ads,70298,2822,2933.69,490.0,No
BlackFriday,2023-11-16,2023-11-22,Instagram,47167,855,1115.12,49.0,Yes
Launch,2023-10-16,2023-11-15,Email,76304,1762,2776.99,214.0,Yes
BlackFriday,2023-09-12,2023-10-04,Facebook,44408,1415,1648.96,184.0,Yes
BlackFriday,2023-11-09,2023-11-25,Google_Ads,40499,1337,2551.42,100.0,Yes
Summer,2023-01-13,2023-01-16,Facebook,39559,1891,2294.15,219.0,Yes
Summer,2023-04-17,2023-05-09,Instagram,75319,2851,4662.5,498.0,Yes
Winter,2023-06-29,2023-07-25,Facebook,97347,4606,8269.9,664.0,No
Launch,2023-01-06,2023-02-04,Email,49787,1372,2737.43,149.0,Yes
Summer,2023-05-11,2023-05-22,Google_Ads,36488,1795,2046.82,158.0,Yes
Launch,2023-09-17,2023-10-07,Email,75441,2300,1533.47,453.0,Yes
BlackFriday,2023-02-28,2023-03-24,Instagram,75663,1102,601.28,217.0,Yes
Winter,2023-03-31,2023-04-28,Facebook,62681,2328,4216.06,390.0,Yes
BlackFriday,2023-12-11,2023-12-27,Facebook,64483,2638,2192.36,260.0,Yes
Launch,2023-01-19,2023-01-28,Instagram,50153,2410,1777.79,415.0,Yes
BlackFriday,2023-11-18,2023-12-07,Google_Ads,7368,302,179.18,33.0,No
Launch,2023-06-21,2023-07-09,Facebook,28424,979,1697.64,96.0,Yes
BlackFriday,2023-01-29,2023-02-16,Email,46004,2037,1969.93,329.0,Yes
Summer,2023-12-14,2024-01-12,TikTok,84869,3134,3455.38,194.0,No
Summer,2023-04-17,2023-05-16,Google_Ads,89652,2360,2959.74,135.0,No
Summer,2023-10-20,2023-11-10,TikTok,82061,3714,2835.67,255.0,Yes
Summer,2023-03-01,2023-03-23,Instagram,24398,957,1215.18,65.0,Yes
BlackFriday,2023-12-28,2024-01-08,TikTok,99393,3766,5924.19,271.0,Yes
Winter,2023-05-20,2023-06-06,TikTok,51861,2079,4074.61,113.0,Yes
BlackFriday,2023-05-02,2023-05-07,Instagram,76897,2199,1763.84,133.0,No
Summer,2023-06-04,2023-06-26,Instagram,82905,3727,1916.85,555.0,Yes
Summer,2023-04-14,2023-05-11,Instagram,66641,1005,1069.1,165.0,No
Summer,2023-01-13,2023-02-05,Facebook,10078,215,372.13,42.0,Yes
Summer,2023-03-20,2023-04-08,other,26003,812,414.7,120.0,No
Summer,2023-02-20,2023-03-14,Instagram,52047,2228,2214.29,0.0,No
Launch,2023-12-13,2023-12-22,Instagram,72626,1901,1100.15,346.0,Yes
Winter,2023-01-19,2023-02-14,TikTok,58660,1723,2025.14,222.0,No
Winter,2023-09-25,2023-10-15,Email,50786,535,471.94,92.0,No
Winter,2023-01-23,2023-02-17,Facebook,2925,77,79.14,13.0,No
BlackFriday,2023-02-14,2023-03-15,TikTok,84976,3051,4754.75,577.0,Yes
Launch,2023-02-22,2023-03-02,Facebook,27015,286,366.75,55.0,No
Winter,2023-06-09,2023-07-06,Facebook,65881,1206,2342.2,121.0,No
BlackFriday,2023-04-13,2023-04-14,other,91827,1072,1558.54,208.0,Yes
Winter,2023-06-13,2023-06-27,Facebook,27289,796,1312.45,105.0,Yes
Summer,2023-05-20,2023-06-05,Facebook,4389,75,46.41,4.0,No
Winter,2023-01-08,2023-01-17,Google_Ads,26683,1059,604.25,155.0,Yes
Winter,2023-02-22,2023-03-05,Facebook,14629,642,339.73,88.0,No
Launch,2023-06-13,2023-06-30,TikTok,62550,1990,1558.55,366.0,Yes
Launch,2023-05-26,2023-06-05,TikTok,25826,1272,1426.69,188.0,Yes
Winter,2023-06-09,2023-06-25,Google_Ads,27630,774,1473.49,79.0,Yes
Winter,2023-01-15,2023-01-28,Email,47163,2337,2185.99,0.0,Yes
Winter,2023-07-20,2023-08-08,other,67435,3216,2147.97,302.0,Yes
Summer,2023-10-31,2023-11-10,Google_Ads,12653,148,209.31,15.0,No
Launch,2023-08-17,2023-09-12,TikTok,28961,806,1090.23,121.0,No
Summer,2023-04-12,2023-05-10,Instagram,82941,1061,1790.96,64.0,No
BlackFriday,2023-12-24,2024-01-20,Instagram,99818,3819,4829.07,465.0,No
Summer,2023-12-17,2023-12-22,TikTok,57446,1434,2671.97,158.0,Yes
BlackFriday,2023-08-29,2023-09-16,Facebook,22288,552,926.14,0.0,No
BlackFriday,2023-11-12,2023-11-20,Facebook,96081,1134,1396.08,131.0,No
BlackFriday,2023-04-04,2023-05-02,Google_Ads,37877,908,1741.6,150.0,Yes
BlackFriday,2023-09-01,2023-09-09,Google_Ads,81885,2060,3906.79,104.0,Yes
Winter,2023-03-29,2023-04-27,Facebook,73715,3188,1835.53,479.0,No
Summer,2023-10-22,2023-10-30,Email,11326,494,652.55,96.0,No
Launch,2024-01-01,2024-01-16,TikTok,2560,63,115.65,8.0,Yes
Launch,2023-06-04,2023-06-09,TikTok,84186,1163,1405.34,114.0,No
Launch,2023-07-31,2023-08-30,Google_Ads,27745,392,386.71,70.0,Yes
Winter,2023-03-23,2023-03-27,Google_Ads,32890,392,755.86,33.0,Yes
Launch,2023-06-24,2023-07-17,Facebook,21022,698,1211.36,98.0,Yes
Summer,2023-08-09,2023-08-27,TikTok,53579,1448,2263.95,159.0,Yes
BlackFriday,2023-06-25,2023-07-12,Google_Ads,71316,2276,3144.16,184.0,Yes
Winter,2023-12-06,2023-12-18,Facebook,84847,2616,4528.0,449.0,No
BlackFriday,2023-12-31,2024-01-14,Instagram,29380,705,767.32,0.0,No
Launch,2023-10-31,2023-11-24,Instagram,3356,124,145.24,18.0,No
Winter,2023-02-19,2023-03-04,TikTok,71326,2877,4588.82,245.0,Yes
